Place ID,latitude,longitude,Restaurant Name,Address,City,State,Country,ZIP Code,Alcohol Availability,Smoking Area,Dress Code,Accessibility,Price Range,Ambience,Area,Other Services,Cuisine Type,Parking Availability,Payment Methods,Opening Hours,Operating Days,User ID,Rating,Food Rating,Service Rating,U latitude,U longitude,Smoking Habit,Drinking Habit,Dress Preference,Preferred Ambience,Transport Mode,Marital Status,People Under Charge,Birth Year,Interest,Personality,Religion,Activity Level,Favorite Color,Weight (kg),Budget,Height (cm),Preferred Payment Method,User Preference
135025,22.14955,-100.97797,El Rincon De San Francisco,1A. De Lozada 1,San Luis Potosi,San Luis Potosi,Mexico,?,No Alcohol,Section,Informal,No Accessibility,Medium,Familiar,Closed,Internet,Mexican,Public,American Express,18:00-23:30;,Mon;Tue;Wed;Thu;Fri;,U1055,Satisfied,Satisfied,Satisfied,22.143289,-100.987683,False,Abstemious,No preference,Family,Car owner,Married,Dependent,1952,Technology,Hard worker,Catholic,Professional,Blue,70,Medium,1.66,Cash,Breakfast-Brunch
135025,22.14955,-100.97797,El Rincon De San Francisco,1A. De Lozada 1,San Luis Potosi,San Luis Potosi,Mexico,?,No Alcohol,Section,Informal,No Accessibility,Medium,Familiar,Closed,Internet,Mexican,Public,American Express,18:00-23:30;,Mon;Tue;Wed;Thu;Fri;,U1053,Satisfied,Neutral,Satisfied,22.175833,-100.986671,False,Casual drinker,Informal,Family,Public,Single,Independent,1990,Variety,Thrifty protector,Catholic,Student,Red,66,Low,1.72,Cash,Mexican
135025,22.14955,-100.97797,El Rincon De San Francisco,1A. De Lozada 1,San Luis Potosi,San Luis Potosi,Mexico,?,No Alcohol,Section,Informal,No Accessibility,Medium,Familiar,Closed,Internet,Mexican,Public,American Express,18:00-23:30;,Mon;Tue;Wed;Thu;Fri;,U1018,Neutral,Neutral,Neutral,22.190949,-100.917902,True,Casual drinker,Formal,Friends,Public,Single,Independent,1989,Technology,Thrifty protector,Christian,Student,Blue,65,Low,1.83,Cash,Mexican
135025,22.14955,-100.97797,El Rincon De San Francisco,1A. De Lozada 1,San Luis Potosi,San Luis Potosi,Mexico,?,No Alcohol,Section,Informal,No Accessibility,Medium,Familiar,Closed,Internet,Mexican,Public,American Express,18:00-23:30;,Mon;Tue;Wed;Thu;Fri;,U1022,Dissatisfied,Dissatisfied,Dissatisfied,22.146708,-100.964355,False,Casual drinker,Formal,Family,Car owner,Single,Independent,1990,Variety,Hard worker,Catholic,Student,Purple,46,Medium,1.54,Cash,Mexican
135025,22.14955,-100.97797,El Rincon De San Francisco,1A. De Lozada 1,San Luis Potosi,San Luis Potosi,Mexico,?,No Alcohol,Section,Informal,No Accessibility,Medium,Familiar,Closed,Internet,Mexican,Public,American Express,18:00-23:30;,Mon;Tue;Wed;Thu;Fri;,U1116,Satisfied,Satisfied,Satisfied,22.156469,-100.98554,False,Social drinker,Formal,Family,Public,Married,Kids,1987,Technology,Thrifty protector,Catholic,Student,Blue,40,Medium,1.71,Visa,Mexican
135025,22.14955,-100.97797,El Rincon De San Francisco,1A. De Lozada 1,San Luis Potosi,San Luis Potosi,Mexico,?,No Alcohol,Section,Informal,No Accessibility,Medium,Familiar,Closed,Internet,Mexican,Public,American Express,18:00-23:30;,Mon;Tue;Wed;Thu;Fri;,U1132,Neutral,Neutral,Satisfied,22.15,-100.983,False,Casual drinker,Informal,Solitary,Public,Single,Kids,1991,Eco friendly,Hard worker,Atheist,Student,Blue,55,Medium,1.6,Cash,Mexican
135025,22.14955,-100.97797,El Rincon De San Francisco,1A. De Lozada 1,San Luis Potosi,San Luis Potosi,Mexico,?,No Alcohol,Section,Informal,No Accessibility,Medium,Familiar,Closed,Internet,Mexican,Public,American Express,18:00-23:30;,Mon;Tue;Wed;Thu;Fri;,U1036,Satisfied,Satisfied,Satisfied,22.160572,-100.989418,False,Social drinker,Informal,Family,Public,Single,Independent,1991,Variety,Hard worker,Catholic,Student,Blue,76,Medium,1.7,Cash,Mexican
135025,22.14955,-100.97797,El Rincon De San Francisco,1A. De Lozada 1,San Luis Potosi,San Luis Potosi,Mexico,?,No Alcohol,Section,Informal,No Accessibility,Medium,Familiar,Closed,Internet,Mexican,Public,American Express,18:00-23:30;,Mon;Tue;Wed;Thu;Fri;,U1071,Satisfied,Satisfied,Satisfied,22.154339,-100.975342,False,Abstemious,Formal,Friends,Car owner,Single,Independent,1930,Variety,Hunter ostentatious,Atheist,Student,Blue,40,High,1.73,Cash,Mexican
135025,22.14955,-100.97797,El Rincon De San Francisco,1A. De Lozada 1,San Luis Potosi,San Luis Potosi,Mexico,?,No Alcohol,Section,Informal,No Accessibility,Medium,Familiar,Closed,Internet,Mexican,Public,American Express,18:00-23:30;,Mon;Tue;Wed;Thu;Fri;,U1104,Satisfied,Neutral,Neutral,22.149005,-100.978153,True,Social drinker,No preference,Family,Car owner,Single,Independent,1991,Technology,Hunter ostentatious,Catholic,Student,Blue,75,Medium,1.71,Cash,Italian
135025,22.14955,-100.97797,El Rincon De San Francisco,1A. De Lozada 1,San Luis Potosi,San Luis Potosi,Mexico,?,No Alcohol,Section,Informal,No Accessibility,Medium,Familiar,Closed,Internet,Mexican,Public,American Express,18:00-23:30;,Mon;Tue;Wed;Thu;Fri;,U1007,Neutral,Neutral,Neutral,22.118464,-100.938256,False,Casual drinker,Informal,Solitary,Public,Single,Independent,1989,Variety,Thrifty protector,Catholic,Student,Purple,60,Low,1.59,Cash,Family
135025,22.14955,-100.97797,El Rincon De San Francisco,1A. De Lozada 1,San Luis Potosi,San Luis Potosi,Mexico,?,No Alcohol,Section,Informal,No Accessibility,Medium,Familiar,Closed,Internet,Mexican,Public,American Express,18:00-23:30;,Mon;Tue;Wed;Thu;Fri;,U1054,Satisfied,Satisfied,Satisfied,22.150683,-100.975342,False,Social drinker,Formal,Family,Public,Single,Independent,1992,Technology,Thrifty protector,Catholic,Student,Blue,59,Medium,1.7,Cash,Mexican
135025,22.14955,-100.97797,El Rincon De San Francisco,1A. De Lozada 1,San Luis Potosi,San Luis Potosi,Mexico,?,No Alcohol,Section,Informal,No Accessibility,Medium,Familiar,Closed,Internet,Mexican,Public,American Express,18:00-23:30;,Mon;Tue;Wed;Thu;Fri;,U1001,Satisfied,Satisfied,Satisfied,22.139997,-100.978803,False,Abstemious,Informal,Family,On foot,Single,Independent,1989,Variety,Thrifty protector,Atheist,Student,Black,69,Medium,1.77,Cash,American
135025,22.14955,-100.97797,El Rincon De San Francisco,1A. De Lozada 1,San Luis Potosi,San Luis Potosi,Mexico,?,No Alcohol,Section,Informal,No Accessibility,Medium,Familiar,Closed,Internet,Mexican,Public,American Express,18:00-23:30;,Mon;Tue;Wed;Thu;Fri;,U1092,Satisfied,Neutral,Neutral,22.125365,-100.947888,False,Abstemious,Formal,Solitary,Public,Single,Dependent,1990,Variety,Thrifty protector,Catholic,Student,Red,70,Medium,1.69,Cash,Game
135025,22.14955,-100.97797,El Rincon De San Francisco,1A. De Lozada 1,San Luis Potosi,San Luis Potosi,Mexico,?,No Alcohol,Section,Informal,No Accessibility,Medium,Familiar,Closed,Internet,Mexican,Public,American Express,18:00-23:30;,Mon;Tue;Wed;Thu;Fri;,U1090,Satisfied,Satisfied,Satisfied,22.158473,-100.984268,False,Social drinker,No preference,Friends,Car owner,Single,Independent,1988,Variety,Thrifty protector,Catholic,Student,Blue,50,Medium,1.54,Cash,Tex-Mex
135025,22.14955,-100.97797,El Rincon De San Francisco,1A. De Lozada 1,San Luis Potosi,San Luis Potosi,Mexico,?,No Alcohol,Section,Informal,No Accessibility,Medium,Familiar,Closed,Internet,Mexican,Public,American Express,18:00-23:30;,Mon;Tue;Wed;Thu;Fri;,U1096,Satisfied,Satisfied,Satisfied,22.1455,-100.939593,False,Abstemious,Formal,Family,Public,Single,Independent,1990,Eco friendly,Hard worker,Catholic,Student,Black,40,Medium,1.2,Cash,Mexican
135021,18.933537,-99.222497,Subway,Rio Mayo 17 Vista Hermosa,Cuernavaca,Morelos,Mexico,62290,No Alcohol,Not Permitted,Informal,No Accessibility,Low,Familiar,Closed,Internet,Fast Food,Public,Cash,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;,U1127,Satisfied,Neutral,Neutral,18.943935,-99.206532,False,Abstemious,No preference,Solitary,Public,Single,Independent,1992,Variety,Hard worker,Catholic,Student,Black,65,Low,1.76,Cash,Mexican
135021,18.933537,-99.222497,Subway,Rio Mayo 17 Vista Hermosa,Cuernavaca,Morelos,Mexico,62290,No Alcohol,Not Permitted,Informal,No Accessibility,Low,Familiar,Closed,Internet,Fast Food,Public,Cash,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;,U1100,Satisfied,Neutral,Dissatisfied,18.879729,-99.067106,False,Casual drinker,Formal,Friends,Public,Single,Independent,1990,Eco friendly,Hard worker,Christian,Student,Black,40,Medium,1.65,Cash,Mexican
135021,18.933537,-99.222497,Subway,Rio Mayo 17 Vista Hermosa,Cuernavaca,Morelos,Mexico,62290,No Alcohol,Not Permitted,Informal,No Accessibility,Low,Familiar,Closed,Internet,Fast Food,Public,Cash,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;,U1133,Satisfied,Satisfied,Satisfied,18.886698,-99.114979,False,Abstemious,No preference,Family,Car owner,Single,Independent,1991,Eco friendly,Hard worker,Atheist,Student,Orange,60,Medium,1.57,Cash,Mexican
135021,18.933537,-99.222497,Subway,Rio Mayo 17 Vista Hermosa,Cuernavaca,Morelos,Mexico,62290,No Alcohol,Not Permitted,Informal,No Accessibility,Low,Familiar,Closed,Internet,Fast Food,Public,Cash,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;,U1118,Satisfied,Dissatisfied,Dissatisfied,18.940062,-99.228172,True,Casual drinker,Informal,Friends,Public,Single,Independent,1987,Technology,Thrifty protector,Atheist,Student,Black,60,Medium,1.68,Cash,Pizzeria
135021,18.933537,-99.222497,Subway,Rio Mayo 17 Vista Hermosa,Cuernavaca,Morelos,Mexico,62290,No Alcohol,Not Permitted,Informal,No Accessibility,Low,Familiar,Closed,Internet,Fast Food,Public,Cash,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;,U1119,Dissatisfied,Dissatisfied,Dissatisfied,18.96479,-99.260017,False,Abstemious,Formal,Family,Public,Single,Independent,1992,Eco friendly,Thrifty protector,Catholic,Student,Blue,68,Medium,1.68,Cash,Mexican
135021,18.933537,-99.222497,Subway,Rio Mayo 17 Vista Hermosa,Cuernavaca,Morelos,Mexico,62290,No Alcohol,Not Permitted,Informal,No Accessibility,Low,Familiar,Closed,Internet,Fast Food,Public,Cash,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;,U1121,Dissatisfied,Dissatisfied,Dissatisfied,18.871674,-99.183253,False,Social drinker,No preference,Family,Public,Married,Independent,1987,Variety,Thrifty protector,Catholic,Others,Black,90,Medium,1.6,Bank debit cards,Mexican
135021,18.933537,-99.222497,Subway,Rio Mayo 17 Vista Hermosa,Cuernavaca,Morelos,Mexico,62290,No Alcohol,Not Permitted,Informal,No Accessibility,Low,Familiar,Closed,Internet,Fast Food,Public,Cash,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;,U1110,Neutral,Satisfied,Neutral,18.871678,-99.183263,False,Abstemious,No preference,Family,Car owner,Single,Independent,1993,Variety,Thrifty protector,Catholic,Student,Red,85,Medium,1.75,Cash,Mexican
135021,18.933537,-99.222497,Subway,Rio Mayo 17 Vista Hermosa,Cuernavaca,Morelos,Mexico,62290,No Alcohol,Not Permitted,Informal,No Accessibility,Low,Familiar,Closed,Internet,Fast Food,Public,Cash,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;,U1042,Neutral,Satisfied,Dissatisfied,18.925773,-99.219589,False,Abstemious,No preference,Family,Car owner,Single,Independent,1943,Technology,Thrifty protector,Christian,Student,Yellow,40,High,1.4,Bank debit cards,Mexican
135021,18.933537,-99.222497,Subway,Rio Mayo 17 Vista Hermosa,Cuernavaca,Morelos,Mexico,62290,No Alcohol,Not Permitted,Informal,No Accessibility,Low,Familiar,Closed,Internet,Fast Food,Public,Cash,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;,U1041,Satisfied,Satisfied,Satisfied,18.935191,-99.23624,False,Abstemious,No preference,Friends,On foot,Single,Independent,1985,Eco friendly,Hunter ostentatious,Catholic,Professional,White,40,Medium,1.62,Visa,Contemporary
135018,18.859803,-99.222164,El Oceano Dorado,Libramiento Burgos Colonia Las Animas,Cuernavaca,Morelos,Mexico,?,Full Bar,Permitted,Informal,Completely,Medium,Familiar,Open,Variety,Mexican,Yes,Bank Debit Cards,00:00-00:00;,Mon;Tue;Wed;Thu;Fri;,U1030,Satisfied,Satisfied,Satisfied,18.844818,-99.182758,False,Casual drinker,Formal,Family,On foot,Single,Independent,1991,Eco friendly,Hard worker,Catholic,Student,Black,64,Medium,1.75,Cash,Mexican
135018,18.859803,-99.222164,El Oceano Dorado,Libramiento Burgos Colonia Las Animas,Cuernavaca,Morelos,Mexico,?,Full Bar,Permitted,Informal,Completely,Medium,Familiar,Open,Variety,Mexican,Yes,Bank Debit Cards,00:00-00:00;,Mon;Tue;Wed;Thu;Fri;,U1012,Satisfied,Satisfied,Satisfied,18.813348,-99.243697,False,Casual drinker,Formal,Family,Public,Single,Independent,1988,Technology,Hard worker,Catholic,Student,Red,98,Medium,1.84,Bank debit cards,Latin_American
135018,18.859803,-99.222164,El Oceano Dorado,Libramiento Burgos Colonia Las Animas,Cuernavaca,Morelos,Mexico,?,Full Bar,Permitted,Informal,Completely,Medium,Familiar,Open,Variety,Mexican,Yes,Bank Debit Cards,00:00-00:00;,Mon;Tue;Wed;Thu;Fri;,U1117,Neutral,Neutral,Neutral,18.875641,-99.220737,False,Abstemious,No preference,Friends,Public,Single,Independent,1982,Technology,Thrifty protector,Catholic,Professional,Blue,58,Medium,1.6,Cash,Turkish
135018,18.859803,-99.222164,El Oceano Dorado,Libramiento Burgos Colonia Las Animas,Cuernavaca,Morelos,Mexico,?,Full Bar,Permitted,Informal,Completely,Medium,Familiar,Open,Variety,Mexican,Yes,Bank Debit Cards,00:00-00:00;,Mon;Tue;Wed;Thu;Fri;,U1035,Neutral,Satisfied,Neutral,18.839671,-99.223897,True,Casual drinker,No preference,Friends,Car owner,Single,Independent,1985,Variety,Hunter ostentatious,Atheist,Student,Red,69,Medium,1.75,Visa,Family
134983,18.948657,-99.235361,Restaurant And Bar And Clothesline Carlos N Charlies,Domingo 10 711 El Empleado,Cuernavaca,Morelos,Mexico,62250,Full Bar,Section,Informal,No Accessibility,High,Familiar,Closed,Variety,Bar,Yes,Mastercard-Eurocard,13:00-23:30;,Mon;Tue;Wed;Thu;Fri;,U1012,Satisfied,Satisfied,Satisfied,18.813348,-99.243697,False,Casual drinker,Formal,Family,Public,Single,Independent,1988,Technology,Hard worker,Catholic,Student,Red,98,Medium,1.84,Bank debit cards,Latin_American
134983,18.948657,-99.235361,Restaurant And Bar And Clothesline Carlos N Charlies,Domingo 10 711 El Empleado,Cuernavaca,Morelos,Mexico,62250,Full Bar,Section,Informal,No Accessibility,High,Familiar,Closed,Variety,Bar,Yes,Mastercard-Eurocard,13:00-23:30;,Mon;Tue;Wed;Thu;Fri;,U1017,Dissatisfied,Dissatisfied,Neutral,18.952615,-99.201616,False,Casual drinker,Formal,Family,Public,Single,Independent,1991,Retro,Hunter ostentatious,Atheist,Professional,Orange,79,Medium,1.79,Visa,Chinese
134983,18.948657,-99.235361,Restaurant And Bar And Clothesline Carlos N Charlies,Domingo 10 711 El Empleado,Cuernavaca,Morelos,Mexico,62250,Full Bar,Section,Informal,No Accessibility,High,Familiar,Closed,Variety,Bar,Yes,Mastercard-Eurocard,13:00-23:30;,Mon;Tue;Wed;Thu;Fri;,U1133,Neutral,Neutral,Neutral,18.886698,-99.114979,False,Abstemious,No preference,Family,Car owner,Single,Independent,1991,Eco friendly,Hard worker,Atheist,Student,Orange,60,Medium,1.57,Cash,Mexican
134983,18.948657,-99.235361,Restaurant And Bar And Clothesline Carlos N Charlies,Domingo 10 711 El Empleado,Cuernavaca,Morelos,Mexico,62250,Full Bar,Section,Informal,No Accessibility,High,Familiar,Closed,Variety,Bar,Yes,Mastercard-Eurocard,13:00-23:30;,Mon;Tue;Wed;Thu;Fri;,U1118,Dissatisfied,Dissatisfied,Dissatisfied,18.940062,-99.228172,True,Casual drinker,Informal,Friends,Public,Single,Independent,1987,Technology,Thrifty protector,Atheist,Student,Black,60,Medium,1.68,Cash,Pizzeria
134983,18.948657,-99.235361,Restaurant And Bar And Clothesline Carlos N Charlies,Domingo 10 711 El Empleado,Cuernavaca,Morelos,Mexico,62250,Full Bar,Section,Informal,No Accessibility,High,Familiar,Closed,Variety,Bar,Yes,Mastercard-Eurocard,13:00-23:30;,Mon;Tue;Wed;Thu;Fri;,U1041,Satisfied,Satisfied,Satisfied,18.935191,-99.23624,False,Abstemious,No preference,Friends,On foot,Single,Independent,1985,Eco friendly,Hunter ostentatious,Catholic,Professional,White,40,Medium,1.62,Visa,Contemporary
132958,22.1449787,-101.0056829,Tacos Los Volcanes,Avenida Hivno Nacional,San Luis Potosi,San Luis Potosi,Mexico,?,No Alcohol,Section,Informal,Completely,Low,Quiet,Closed,Variety,American,Yes,Bank Debit Cards,10:00-23:30;,Mon;Tue;Wed;Thu;Fri;,U1004,Satisfied,Satisfied,Satisfied,18.867,-99.183,False,Abstemious,Informal,Family,Public,Single,Independent,1940,Variety,Hard worker,Atheist,Professional,Green,44,Medium,1.53,Bank debit cards,Bakery
132958,22.1449787,-101.0056829,Tacos Los Volcanes,Avenida Hivno Nacional,San Luis Potosi,San Luis Potosi,Mexico,?,No Alcohol,Section,Informal,Completely,Low,Quiet,Closed,Variety,American,Yes,Bank Debit Cards,10:00-23:30;,Mon;Tue;Wed;Thu;Fri;,U1061,Satisfied,Satisfied,Satisfied,22.140388,-100.937321,False,Social drinker,No preference,Friends,Car owner,Single,Independent,1990,Technology,Hard worker,Catholic,Professional,Blue,40,Medium,1.76,Bank debit cards,Mexican
132958,22.1449787,-101.0056829,Tacos Los Volcanes,Avenida Hivno Nacional,San Luis Potosi,San Luis Potosi,Mexico,?,No Alcohol,Section,Informal,Completely,Low,Quiet,Closed,Variety,American,Yes,Bank Debit Cards,10:00-23:30;,Mon;Tue;Wed;Thu;Fri;,U1097,Satisfied,Neutral,Neutral,22.145471,-100.939588,False,Abstemious,Formal,Family,Public,Single,Independent,1990,Variety,Hard worker,Catholic,Student,Black,58,Medium,1.64,Cash,Mexican
132958,22.1449787,-101.0056829,Tacos Los Volcanes,Avenida Hivno Nacional,San Luis Potosi,San Luis Potosi,Mexico,?,No Alcohol,Section,Informal,Completely,Low,Quiet,Closed,Variety,American,Yes,Bank Debit Cards,10:00-23:30;,Mon;Tue;Wed;Thu;Fri;,U1096,Neutral,Satisfied,Satisfied,22.1455,-100.939593,False,Abstemious,Formal,Family,Public,Single,Independent,1990,Eco friendly,Hard worker,Catholic,Student,Black,40,Medium,1.2,Cash,Mexican
132958,22.1449787,-101.0056829,Tacos Los Volcanes,Avenida Hivno Nacional,San Luis Potosi,San Luis Potosi,Mexico,?,No Alcohol,Section,Informal,Completely,Low,Quiet,Closed,Variety,American,Yes,Bank Debit Cards,10:00-23:30;,Mon;Tue;Wed;Thu;Fri;,U1136,Satisfied,Satisfied,Satisfied,22.149607,-100.997235,True,Social drinker,No preference,Friends,Car owner,Single,Independent,1990,Retro,Thrifty protector,Catholic,Student,Black,50,Low,1.6,Cash,Mexican
132955,22.147622,-101.0102749,Emilianos,Venustiano Carranza,San Luis Potosi,San Luis Potosi,Mexico,?,Wine/ Beer,Section,Informal,Completely,Low,Familiar,Closed,Variety,Bar Pub Brewery,Yes,Carte Blanche,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;,U1004,Satisfied,Satisfied,Satisfied,18.867,-99.183,False,Abstemious,Informal,Family,Public,Single,Independent,1940,Variety,Hard worker,Atheist,Professional,Green,44,Medium,1.53,Bank debit cards,Bakery
132955,22.147622,-101.0102749,Emilianos,Venustiano Carranza,San Luis Potosi,San Luis Potosi,Mexico,?,Wine/ Beer,Section,Informal,Completely,Low,Familiar,Closed,Variety,Bar Pub Brewery,Yes,Carte Blanche,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;,U1061,Satisfied,Satisfied,Satisfied,22.140388,-100.937321,False,Social drinker,No preference,Friends,Car owner,Single,Independent,1990,Technology,Hard worker,Catholic,Professional,Blue,40,Medium,1.76,Bank debit cards,Mexican
132955,22.147622,-101.0102749,Emilianos,Venustiano Carranza,San Luis Potosi,San Luis Potosi,Mexico,?,Wine/ Beer,Section,Informal,Completely,Low,Familiar,Closed,Variety,Bar Pub Brewery,Yes,Carte Blanche,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;,U1059,Satisfied,Neutral,Satisfied,18.988278,-99.097023,False,Abstemious,Formal,Friends,On foot,Single,Independent,1987,Technology,Thrifty protector,Catholic,Student,Blue,57,Medium,1.69,Cash,Mexican
132955,22.147622,-101.0102749,Emilianos,Venustiano Carranza,San Luis Potosi,San Luis Potosi,Mexico,?,Wine/ Beer,Section,Informal,Completely,Low,Familiar,Closed,Variety,Bar Pub Brewery,Yes,Carte Blanche,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;,U1097,Satisfied,Satisfied,Neutral,22.145471,-100.939588,False,Abstemious,Formal,Family,Public,Single,Independent,1990,Variety,Hard worker,Catholic,Student,Black,58,Medium,1.64,Cash,Mexican
132955,22.147622,-101.0102749,Emilianos,Venustiano Carranza,San Luis Potosi,San Luis Potosi,Mexico,?,Wine/ Beer,Section,Informal,Completely,Low,Familiar,Closed,Variety,Bar Pub Brewery,Yes,Carte Blanche,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;,U1096,Satisfied,Satisfied,Satisfied,22.1455,-100.939593,False,Abstemious,Formal,Family,Public,Single,Independent,1990,Eco friendly,Hard worker,Catholic,Student,Black,40,Medium,1.2,Cash,Mexican
132954,22.1603808,-100.9880447,La Parroquia,Venustiano Carranza,San Luis Potosi,San Luis Potosi,Mexico,?,No Alcohol,Not Permitted,Informal,Partially,Medium,Familiar,Closed,Variety,Breakfast-Brunch,Yes,Bank Debit Cards,08:00-22:30;,Mon;Tue;Wed;Thu;Fri;,U1004,Satisfied,Satisfied,Satisfied,18.867,-99.183,False,Abstemious,Informal,Family,Public,Single,Independent,1940,Variety,Hard worker,Atheist,Professional,Green,44,Medium,1.53,Bank debit cards,Bakery
132954,22.1603808,-100.9880447,La Parroquia,Venustiano Carranza,San Luis Potosi,San Luis Potosi,Mexico,?,No Alcohol,Not Permitted,Informal,Partially,Medium,Familiar,Closed,Variety,Breakfast-Brunch,Yes,Bank Debit Cards,08:00-22:30;,Mon;Tue;Wed;Thu;Fri;,U1112,Dissatisfied,Dissatisfied,Neutral,22.143078,-100.908523,True,Casual drinker,Formal,Friends,Car owner,Single,Independent,1991,Variety,Hard worker,Catholic,Student,White,69,Medium,1.69,Cash,Mexican
132954,22.1603808,-100.9880447,La Parroquia,Venustiano Carranza,San Luis Potosi,San Luis Potosi,Mexico,?,No Alcohol,Not Permitted,Informal,Partially,Medium,Familiar,Closed,Variety,Breakfast-Brunch,Yes,Bank Debit Cards,08:00-22:30;,Mon;Tue;Wed;Thu;Fri;,U1090,Satisfied,Satisfied,Satisfied,22.158473,-100.984268,False,Social drinker,No preference,Friends,Car owner,Single,Independent,1988,Variety,Thrifty protector,Catholic,Student,Blue,50,Medium,1.54,Cash,Tex-Mex
